,SuhuMin,Kelembaban9am,Kelembaban3pm,BersaljuHariIni,Awan9am,Awan3pm,Hujan,KecepatanAnginTerkencang,bersalju_besok,prediction
337,4.7,81.0,71.0,0,4.4508929235253,4.516139514731369,0.0,13.0,0,0
338,15.2,61.0,61.0,0,2.0,4.0,0.0,26.0,1,0
339,15.4,47.0,21.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
340,15.9,57.0,46.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
341,16.1,61.0,69.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
342,26.7,70.0,74.0,0,5.0,7.0,0.0,35.0,0,0
343,14.6,64.0,34.0,0,4.4508929235253,4.0,0.0,22.0,0,0
344,13.7,78.0,51.56762611023353,0,2.0,4.516139514731369,0.0,40.032002287991006,0,0
345,7.0,100.0,76.0,1,8.0,8.0,2.0,13.0,0,0
346,5.0,81.0,48.0,0,7.0,5.0,0.0,28.0,0,0
347,5.5,88.0,47.0,0,1.0,7.0,0.0,28.0,0,0
348,6.1,47.0,35.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
349,13.5,93.0,51.56762611023353,0,6.0,4.516139514731369,0.0,40.032002287991006,1,0
350,17.3,94.0,49.0,1,8.0,4.516139514731369,2.0,52.0,0,0
351,13.7,99.0,59.0,0,8.0,7.0,0.0,20.0,0,0
352,4.9,98.0,49.0,0,4.4508929235253,4.516139514731369,0.0,13.0,0,0
353,17.2,41.0,44.0,0,7.0,3.0,0.0,50.0,0,0
354,18.2,35.0,16.0,0,2.0,4.516139514731369,0.0,46.0,0,0
355,18.0,68.0,50.0,0,7.0,4.0,0.0,46.0,0,0
356,9.2,80.0,77.0,0,1.0,3.0,0.0,41.0,1,0
357,13.6,79.0,47.0,0,4.4508929235253,4.516139514731369,0.2,41.0,0,0
358,21.0,74.0,72.0,0,1.0,3.0,0.0,30.0,0,0
359,12.3,92.0,62.0,0,8.0,8.0,1.0,31.0,0,0
360,10.8,45.0,21.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
361,7.9,31.0,16.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
362,5.1,86.0,39.0,0,4.4508929235253,4.516139514731369,0.0,15.0,1,0
363,0.0,84.0,39.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0,0
364,3.0,73.0,35.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
365,11.6,68.0,51.0,0,4.4508929235253,8.0,0.0,28.0,0,0
366,21.4,75.0,66.0,0,5.0,6.0,0.0,40.032002287991006,0,0
367,7.6,99.0,58.0,1,4.4508929235253,4.516139514731369,1.2,52.0,1,0
368,1.0,85.0,54.0,0,5.0,7.0,0.2,33.0,0,0
369,9.1,57.0,52.0,0,7.0,7.0,0.0,48.0,0,0
370,5.7,100.0,60.0,0,1.0,3.0,0.2,11.0,0,0
371,13.2,43.0,30.0,0,4.4508929235253,4.516139514731369,0.0,61.0,1,0
372,8.3,51.0,47.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
373,25.3,65.0,61.0,0,3.0,4.0,0.0,35.0,0,0
374,11.6,35.0,80.0,0,4.4508929235253,7.0,0.0,43.0,1,0
375,6.1,71.0,70.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
376,8.9,49.0,16.0,0,7.0,7.0,0.0,43.0,0,0
377,11.7,65.0,46.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
378,12.0,40.0,46.0,0,4.4508929235253,4.516139514731369,0.0,33.0,1,0
379,12.3,79.0,62.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
380,11.8,87.0,37.0,1,4.4508929235253,4.516139514731369,1.6,43.0,1,0
381,13.0,54.0,31.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
382,11.9,80.0,58.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
383,13.7,49.0,44.0,0,6.0,4.0,0.0,43.0,0,0
384,12.0,71.0,66.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
385,11.6,83.0,65.0,0,4.4508929235253,4.516139514731369,0.4,26.0,0,0
386,12.6,46.0,18.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
387,12.3,51.0,43.0,0,4.4508929235253,4.516139514731369,0.6,41.0,0,0
388,19.0,78.0,51.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
389,18.1,45.0,24.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
390,2.9,60.0,25.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
391,17.0,65.0,63.0,0,7.0,4.516139514731369,0.0,57.0,0,0
392,17.3,68.0,51.0,0,4.4508929235253,4.516139514731369,0.0,31.0,1,0
393,12.196183305085533,68.89557674171047,51.56762611023353,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,1,0
394,13.1,63.0,41.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
395,14.2,72.0,67.0,0,7.0,6.0,0.0,15.0,0,0
396,3.7,69.0,46.0,0,6.0,4.0,0.0,26.0,0,0
397,10.4,57.0,26.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
398,11.3,99.0,56.0,0,8.0,4.516139514731369,0.0,30.0,0,0
399,17.0,63.0,65.0,0,6.0,6.0,0.0,26.0,0,0
400,0.3,97.0,71.0,0,4.4508929235253,4.516139514731369,0.2,30.0,0,0
401,8.3,61.0,52.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
402,14.6,96.0,50.0,0,4.4508929235253,4.516139514731369,1.0,20.0,0,0
403,21.7,35.0,42.0,0,4.4508929235253,5.0,0.0,61.0,1,0
404,9.7,57.0,48.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
405,15.8,75.0,67.0,0,1.0,8.0,0.0,40.032002287991006,1,0
406,18.9,56.0,33.0,0,3.0,4.516139514731369,0.0,37.0,0,0
407,0.1,82.0,46.0,0,4.0,5.0,0.2,24.0,0,0
408,3.0,99.0,51.56762611023353,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,1,0
409,24.8,55.0,39.0,0,4.4508929235253,4.516139514731369,0.2,46.0,0,0
410,14.1,46.0,53.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0,0
411,14.3,58.0,54.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
412,11.2,80.0,71.0,0,4.4508929235253,4.516139514731369,0.0,57.0,0,0
413,1.1,90.0,56.0,0,1.0,7.0,0.0,30.0,0,0
414,12.6,85.0,84.0,0,4.4508929235253,4.516139514731369,0.0,31.0,1,0
415,15.9,88.0,75.0,1,8.0,4.0,1.4,56.0,0,0
416,11.0,55.0,43.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
417,15.1,68.0,55.0,1,7.0,3.0,1.2,40.032002287991006,0,0
418,12.3,76.0,52.0,0,7.0,6.0,0.0,50.0,0,0
419,6.4,86.0,57.0,0,2.0,3.0,0.0,39.0,0,0
420,10.4,62.0,39.0,0,2.0,4.0,0.0,35.0,0,0
421,7.1,48.0,33.0,0,5.0,5.0,0.0,41.0,0,0
422,18.3,70.0,49.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
423,0.8,99.0,74.0,0,8.0,8.0,0.0,20.0,0,0
424,5.0,55.0,30.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
425,5.8,82.0,37.0,0,1.0,4.0,0.8,44.0,0,0
426,10.0,65.0,64.0,0,2.0,3.0,0.0,40.032002287991006,0,0
427,12.0,84.0,72.0,0,2.0,6.0,0.0,40.032002287991006,0,0
428,2.8,76.0,29.0,0,4.4508929235253,4.516139514731369,0.2,28.0,0,0
429,12.8,79.0,46.0,1,7.0,7.0,1.8,28.0,0,0
430,7.9,59.0,51.0,0,4.4508929235253,4.516139514731369,0.2,35.0,0,0
431,2.9,91.0,43.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
432,8.8,59.0,43.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
433,10.8,60.0,63.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
434,9.5,65.0,36.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
435,14.2,82.0,51.56762611023353,0,1.0,4.516139514731369,0.2,40.032002287991006,0,0
436,12.196183305085533,90.0,51.56762611023353,1,8.0,4.516139514731369,1.6,40.032002287991006,0,0
437,11.7,67.0,37.0,0,3.0,5.0,0.0,56.0,0,0
438,16.7,49.0,18.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
439,14.8,67.0,65.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
440,6.5,94.0,68.0,0,7.0,7.0,0.0,19.0,0,0
441,13.6,69.0,45.0,0,8.0,4.516139514731369,0.0,48.0,0,0
442,6.8,91.0,60.0,0,1.0,4.516139514731369,0.0,20.0,0,0
443,13.6,82.0,51.56762611023353,0,1.0,4.516139514731369,0.6,40.032002287991006,0,0
444,9.0,70.0,50.0,0,3.0,3.0,0.4,52.0,1,0
445,9.1,81.0,46.0,0,7.0,3.0,0.0,33.0,0,0
446,2.7,53.0,37.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
447,5.1,71.0,34.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0,0
448,10.9,57.0,44.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
449,17.4,66.0,61.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
450,18.4,82.0,71.0,0,4.4508929235253,4.516139514731369,0.6,44.0,0,0
451,12.9,73.0,26.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
452,10.1,61.0,37.0,0,4.0,3.0,0.0,44.0,0,0
453,0.6,88.0,42.0,0,4.4508929235253,4.516139514731369,0.0,41.0,1,0
454,10.1,91.0,55.0,1,4.4508929235253,4.516139514731369,1.8,35.0,0,0
455,8.6,84.0,55.0,0,8.0,8.0,0.0,35.0,0,0
456,13.6,79.0,62.0,0,4.4508929235253,4.516139514731369,0.2,19.0,0,0
457,15.1,75.0,68.0,1,6.0,7.0,2.0,37.0,1,0
458,9.9,70.0,25.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
459,8.1,57.0,41.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
460,14.4,59.0,68.0,0,5.0,6.0,0.6,46.0,0,0
461,6.3,70.0,63.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0,0
462,14.1,60.0,43.0,0,0.0,7.0,0.0,48.0,0,0
463,16.4,67.0,57.0,0,4.4508929235253,4.516139514731369,0.0,39.0,1,0
464,19.4,83.0,72.0,0,8.0,8.0,0.0,40.032002287991006,0,0
465,4.3,74.0,60.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
466,15.6,57.0,48.0,0,5.0,4.0,0.0,35.0,0,0
467,11.4,76.0,35.0,0,4.4508929235253,4.516139514731369,0.2,33.0,0,0
468,8.6,69.0,35.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
469,6.8,80.0,57.0,0,7.0,8.0,0.0,41.0,0,0
470,10.6,46.0,19.0,0,8.0,8.0,0.0,44.0,0,0
471,23.1,54.0,61.0,0,3.0,6.0,0.0,54.0,1,0
472,11.4,55.0,52.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
473,20.2,84.0,79.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
474,13.9,63.0,45.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
475,3.9,99.0,70.0,0,8.0,6.0,0.0,35.0,1,0
476,9.2,68.0,28.0,0,4.4508929235253,4.516139514731369,0.0,54.0,1,0
477,19.5,54.0,55.0,0,7.0,7.0,0.0,28.0,0,0
478,18.4,85.0,77.0,0,4.4508929235253,4.516139514731369,0.0,33.0,1,0
479,12.7,87.0,64.0,0,6.0,4.0,0.6,41.0,0,0
480,10.0,76.0,54.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
481,13.7,82.0,35.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
482,14.9,95.0,61.0,0,8.0,7.0,0.0,28.0,0,0
483,20.5,46.0,17.0,0,0.0,5.0,0.0,37.0,0,0
484,8.5,55.0,47.0,0,4.4508929235253,4.516139514731369,0.0,61.0,0,0
485,12.9,45.0,59.0,0,4.4508929235253,8.0,0.4,31.0,0,0
486,8.1,75.0,59.0,0,1.0,3.0,0.0,50.0,0,0
487,4.7,70.0,90.0,0,4.4508929235253,4.516139514731369,0.0,50.0,1,1
488,0.7,85.0,76.0,0,5.0,6.0,0.0,20.0,0,0
489,3.9,69.0,54.0,0,2.0,7.0,0.0,33.0,1,0
490,9.5,71.0,47.0,1,2.0,8.0,1.8,54.0,0,0
491,11.0,54.0,36.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
492,4.2,63.0,48.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
493,10.7,41.0,38.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
494,5.6,68.0,27.0,0,0.0,4.516139514731369,0.0,30.0,0,0
495,11.1,98.0,97.0,1,4.4508929235253,4.516139514731369,1.8,30.0,1,1
496,3.4,93.0,39.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
497,12.3,71.0,52.0,0,7.0,7.0,0.0,52.0,0,0
498,3.1,100.0,81.0,1,8.0,8.0,1.4,28.0,0,0
499,5.3,67.0,35.0,1,5.0,6.0,1.4,56.0,0,0
500,11.9,98.0,28.0,0,8.0,4.516139514731369,0.0,35.0,0,0
501,11.3,57.0,31.0,0,4.4508929235253,4.516139514731369,0.2,54.0,0,0
502,6.4,49.0,27.0,0,7.0,7.0,0.0,54.0,0,0
503,3.7,76.0,40.0,0,1.0,6.0,0.0,41.0,1,0
504,13.1,71.0,57.0,1,6.0,6.0,1.2,28.0,0,0
505,15.1,78.0,41.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
506,11.3,57.0,63.0,0,7.0,7.0,0.0,52.0,0,0
507,7.0,92.0,67.0,1,4.4508929235253,4.516139514731369,1.8,19.0,0,0
508,16.6,56.0,16.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0,0
509,12.4,61.0,21.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
510,7.1,74.0,45.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
511,15.3,55.0,63.0,0,4.0,5.0,0.0,33.0,0,0
512,7.2,98.0,82.0,0,4.4508929235253,4.516139514731369,0.0,19.0,1,0
513,18.8,80.0,80.0,0,5.0,8.0,0.0,43.0,0,0
514,21.3,61.0,74.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
515,8.0,40.0,19.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
516,27.0,69.0,63.0,0,7.0,7.0,0.0,39.0,0,0
517,10.6,58.0,72.0,0,4.4508929235253,4.516139514731369,0.0,46.0,1,0
518,5.4,55.0,55.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
519,19.0,88.0,83.0,0,4.4508929235253,4.516139514731369,0.0,17.0,0,0
520,16.2,68.0,50.0,0,7.0,5.0,0.6,31.0,0,0
521,1.4,86.0,52.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0,0
522,22.8,66.0,61.0,0,4.0,7.0,0.8,43.0,1,0
523,25.6,79.0,55.0,0,7.0,7.0,0.0,46.0,1,0
524,26.8,75.0,69.0,0,7.0,7.0,0.0,35.0,1,0
525,14.7,53.0,51.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0,0
526,16.1,30.0,17.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
527,14.2,99.0,69.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
528,13.0,83.0,74.0,0,1.0,7.0,0.2,43.0,0,0
529,16.2,82.0,45.0,0,2.0,6.0,0.0,40.032002287991006,0,0
530,25.4,71.0,76.0,0,2.0,3.0,0.6,26.0,0,0
531,10.9,39.0,71.0,0,4.4508929235253,4.516139514731369,0.0,48.0,1,0
532,2.2,98.0,69.0,0,7.0,8.0,0.0,28.0,0,0
533,17.1,77.0,54.0,0,8.0,4.516139514731369,0.0,24.0,0,0
534,13.2,47.0,28.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
535,0.5,81.0,53.0,0,7.0,3.0,0.0,26.0,0,0
536,19.6,74.0,51.0,0,3.0,3.0,0.0,40.032002287991006,0,0
537,13.1,86.0,70.0,0,4.0,5.0,0.4,40.032002287991006,1,0
538,15.5,59.0,33.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0,0
539,16.2,73.0,61.0,0,4.4508929235253,4.516139514731369,0.4,20.0,0,0
540,8.1,90.0,82.0,1,4.4508929235253,4.516139514731369,1.4,31.0,1,0
541,25.4,58.0,61.0,0,3.0,5.0,0.0,35.0,0,0
542,12.1,72.0,62.0,0,7.0,7.0,0.0,28.0,1,0
543,6.1,80.0,54.0,0,4.4508929235253,4.516139514731369,0.0,43.0,1,0
544,18.0,60.0,53.0,0,1.0,6.0,0.0,35.0,0,0
545,4.6,66.0,57.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
546,7.1,61.0,48.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
547,13.5,67.0,52.0,0,7.0,7.0,0.2,39.0,0,0
548,21.5,59.0,61.0,0,7.0,8.0,0.0,37.0,0,0
549,1.8,100.0,70.0,0,4.0,8.0,0.2,17.0,1,0
550,1.9,99.0,40.0,0,4.4508929235253,4.516139514731369,0.2,17.0,0,0
551,12.0,55.0,23.0,0,1.0,3.0,0.0,44.0,0,0
552,4.7,76.0,33.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0,0
553,14.3,71.0,48.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
554,5.5,66.0,62.0,0,1.0,4.516139514731369,0.0,31.0,0,0
555,7.5,83.0,27.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
556,15.2,32.0,17.0,0,7.0,4.0,0.0,39.0,0,0
557,11.0,57.0,49.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
558,9.7,73.0,46.0,0,3.0,4.0,0.0,43.0,0,0
559,6.8,64.0,37.0,0,1.0,4.516139514731369,0.0,28.0,0,0
560,12.8,88.0,51.56762611023353,0,7.0,4.516139514731369,0.0,40.032002287991006,0,0
561,19.2,84.0,68.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
562,7.8,74.0,58.0,0,6.0,6.0,0.0,46.0,0,0
563,16.1,74.0,76.0,0,7.0,7.0,0.0,40.032002287991006,1,0
564,6.1,72.0,95.0,0,4.4508929235253,4.516139514731369,0.0,24.0,1,1
565,5.1,64.0,38.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
566,8.7,90.0,59.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
567,0.5,99.0,54.0,0,8.0,5.0,0.2,24.0,0,0
568,6.5,75.0,18.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
569,14.8,63.0,54.0,0,4.4508929235253,4.516139514731369,0.0,54.0,0,0
570,3.7,84.0,52.0,0,4.4508929235253,4.516139514731369,0.2,24.0,0,0
571,17.6,60.0,73.0,1,4.0,7.0,1.6,40.032002287991006,0,0
572,7.4,79.0,51.0,0,4.4508929235253,4.516139514731369,0.4,31.0,0,0
573,13.0,82.0,84.0,0,7.0,6.0,0.0,40.032002287991006,1,0
574,9.3,77.0,30.0,0,7.0,6.0,0.4,41.0,0,0
575,4.3,66.0,43.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
576,12.4,68.0,30.0,0,7.0,7.0,0.0,22.0,0,0
577,8.6,67.0,60.0,0,7.0,4.516139514731369,0.0,39.0,0,0
578,4.1,98.0,54.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0,0
579,10.6,56.0,26.0,0,3.0,4.0,0.0,33.0,0,0
580,16.0,60.0,47.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
581,20.8,65.0,64.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
582,17.8,71.0,80.0,1,4.4508929235253,4.516139514731369,1.2,30.0,1,0
583,17.7,81.0,74.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
584,0.5,89.0,74.0,0,4.4508929235253,4.516139514731369,0.2,46.0,0,0
585,19.4,53.0,50.0,1,3.0,3.0,1.6,39.0,0,0
586,15.4,72.0,80.0,0,3.0,4.516139514731369,0.0,46.0,0,0
587,18.5,67.0,57.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
588,12.196183305085533,68.89557674171047,51.56762611023353,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
589,15.9,50.0,57.0,0,1.0,3.0,0.0,39.0,1,0
590,15.7,65.0,64.0,0,5.0,7.0,0.0,26.0,0,0
591,6.9,80.0,23.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
592,8.1,48.0,37.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
593,10.8,75.0,51.0,0,8.0,8.0,0.2,52.0,0,0
594,7.6,100.0,29.0,0,7.0,4.516139514731369,0.0,44.0,0,0
595,14.9,36.0,10.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0,0
596,0.3,89.0,68.0,0,1.0,8.0,0.2,46.0,0,0
597,15.4,69.0,35.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
598,10.8,65.0,42.0,1,4.4508929235253,4.516139514731369,1.2,33.0,0,0
599,14.7,68.89557674171047,51.56762611023353,0,4.4508929235253,4.516139514731369,0.2,35.0,0,0
600,6.6,66.0,27.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0,0
601,7.2,86.0,57.0,0,1.0,4.0,0.2,39.0,0,0
602,11.7,63.0,30.0,0,4.4508929235253,4.516139514731369,0.2,37.0,0,0
603,12.6,72.0,42.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
604,9.5,65.0,44.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0,0
605,6.8,66.0,63.0,0,6.0,6.0,0.0,33.0,1,0
606,12.1,80.0,36.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0,0
607,23.9,80.0,61.0,0,5.0,3.0,0.0,31.0,0,0
608,8.1,64.0,46.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
609,11.9,64.0,19.0,0,2.0,6.0,0.0,50.0,0,0
610,9.8,38.0,12.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
611,9.3,99.0,63.0,0,4.4508929235253,4.516139514731369,0.8,30.0,0,0
612,8.0,99.0,59.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
613,8.0,52.0,41.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0,0
614,4.8,91.0,53.0,0,1.0,7.0,0.2,26.0,0,0
615,19.7,68.0,61.0,0,7.0,4.0,0.0,44.0,1,0
616,9.7,33.0,16.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
617,5.0,71.0,42.0,0,0.0,4.0,1.0,57.0,0,0
618,0.7,80.0,50.0,0,4.4508929235253,5.0,0.2,41.0,0,0
619,21.9,65.0,58.0,0,4.4508929235253,4.516139514731369,0.4,57.0,0,0
620,13.4,68.0,75.0,0,1.0,6.0,0.0,35.0,0,0
621,15.5,67.0,51.0,0,7.0,7.0,0.0,44.0,0,0
622,11.5,73.0,52.0,0,3.0,4.0,0.8,22.0,0,0
623,7.9,66.0,53.0,0,1.0,5.0,0.0,33.0,0,0
624,3.2,98.0,45.0,0,7.0,4.516139514731369,0.2,15.0,0,0
625,16.2,78.0,25.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
626,5.7,68.89557674171047,56.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
627,5.2,95.0,57.0,0,8.0,3.0,0.0,31.0,0,0
628,6.2,53.0,38.0,0,1.0,4.0,0.0,52.0,0,0
629,21.6,53.0,62.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
630,16.6,82.0,58.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
631,21.4,66.0,77.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0,0
632,8.2,42.0,33.0,0,4.4508929235253,4.516139514731369,0.0,46.0,1,0
633,13.1,100.0,54.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0,0
634,7.8,68.89557674171047,24.0,0,7.0,7.0,0.0,40.032002287991006,0,0
635,4.6,99.0,66.0,1,6.0,8.0,1.6,30.0,0,0
636,1.0,100.0,54.0,0,8.0,4.516139514731369,0.2,44.0,0,0
637,3.1,74.0,47.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
638,14.8,48.0,38.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
639,18.3,80.0,56.0,0,7.0,3.0,0.0,40.032002287991006,0,0
640,19.6,66.0,30.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0,0
641,9.6,97.0,69.0,0,8.0,8.0,0.0,26.0,1,0
642,5.7,67.0,33.0,0,4.4508929235253,4.516139514731369,0.0,17.0,0,0
643,10.7,76.0,61.0,0,7.0,8.0,0.0,39.0,0,0
644,21.7,80.0,38.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0,0
645,9.8,73.0,61.0,0,4.4508929235253,4.516139514731369,0.2,39.0,1,0
646,25.5,78.0,51.56762611023353,0,7.0,4.516139514731369,0.0,31.0,1,0
647,10.1,99.0,82.0,0,8.0,8.0,0.0,19.0,0,0
648,2.4,92.0,32.0,0,1.0,6.0,0.0,31.0,0,0
649,18.8,71.0,71.0,0,5.0,6.0,0.0,40.032002287991006,0,0
650,14.8,61.0,41.0,0,4.4508929235253,4.516139514731369,0.0,48.0,0,0
651,12.2,65.0,65.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0,0
652,17.2,49.0,63.0,0,4.4508929235253,7.0,0.0,26.0,1,0
653,9.6,65.0,54.0,0,4.4508929235253,4.516139514731369,0.2,35.0,0,0
654,27.4,80.0,66.0,0,7.0,7.0,0.0,39.0,0,0
655,18.1,64.0,62.0,0,7.0,3.0,0.0,26.0,0,0
656,6.8,84.0,48.0,0,3.0,5.0,0.0,28.0,0,0
657,4.4,54.0,36.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
658,11.6,68.0,30.0,0,4.4508929235253,5.0,0.0,57.0,0,0
659,20.5,80.0,51.56762611023353,0,4.0,4.516139514731369,0.0,46.0,0,0
660,6.8,61.0,27.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0,0
661,5.5,57.0,30.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0,0
662,7.0,63.0,38.0,0,1.0,4.516139514731369,0.0,46.0,0,0
663,10.7,85.0,65.0,0,6.0,6.0,0.0,37.0,0,0
664,22.0,72.0,53.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
665,10.9,53.0,40.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0,0
666,4.7,95.0,56.0,1,4.4508929235253,4.516139514731369,2.0,30.0,0,0
667,4.2,78.0,51.56762611023353,0,6.0,4.516139514731369,0.0,40.032002287991006,1,0
668,15.0,56.0,40.0,0,7.0,3.0,0.0,41.0,0,0
669,9.7,74.0,64.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0,0
670,5.4,72.0,42.0,0,4.0,6.0,0.0,33.0,0,0
671,21.6,55.0,60.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0,0
672,22.8,60.0,46.0,0,5.0,5.0,0.0,37.0,0,0
673,3.4,82.0,57.0,1,4.4508929235253,3.0,1.2,24.0,0,0
674,5.9,63.0,24.0,0,2.0,6.0,0.0,48.0,0,0
