,SuhuMin,SuhuMax,SinarMatahari,Kelembaban9am,Kelembaban3pm,BersaljuHariIni,Awan9am,Awan3pm,Hujan,KecepatanAnginTerkencang,BersaljuBesok
703,13.0,20.6,7.599527470202413,71.0,74.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
705,4.8,20.0,7.599527470202413,98.0,64.0,0,2.0,8.0,0.2,48.0,0
712,14.9,19.9,7.599527470202413,73.0,60.0,0,4.4508929235253,4.516139514731369,0.0,41.0,1
713,6.4,14.8,7.599527470202413,81.0,56.0,0,5.0,6.0,0.0,43.0,0
716,5.4,18.5,7.599527470202413,83.0,57.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
718,8.4,24.8,7.9,94.0,40.0,0,4.0,3.0,0.0,31.0,0
722,10.7,18.8,7.599527470202413,98.0,77.0,0,8.0,8.0,0.0,31.0,0
724,8.3,18.8,6.8,84.0,64.0,0,6.0,6.0,0.0,26.0,0
726,12.7,23.9,7.599527470202413,65.0,37.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
730,9.4,18.1,7.599527470202413,92.0,67.0,0,8.0,4.0,0.0,17.0,1
731,15.5,25.0,7.599527470202413,75.0,55.0,0,4.4508929235253,4.516139514731369,0.0,35.0,1
732,6.9,18.6,7.599527470202413,37.0,47.0,0,4.4508929235253,4.516139514731369,0.6,28.0,1
734,20.3,39.6,7.599527470202413,81.0,53.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
737,9.1,24.5,7.599527470202413,36.0,21.0,0,0.0,5.0,0.0,30.0,0
739,8.0,23.1,7.599527470202413,43.0,24.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
740,9.4,25.8,7.599527470202413,63.0,32.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
743,3.3,18.9,7.599527470202413,58.0,30.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
744,15.2,32.4,7.599527470202413,69.0,92.0,0,1.0,5.0,0.0,40.032002287991006,0
746,18.9,31.2,7.599527470202413,62.0,36.0,0,1.0,3.0,0.0,39.0,0
747,13.8,29.4,7.599527470202413,86.0,30.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
749,10.4,16.7,7.599527470202413,75.0,48.0,0,6.0,7.0,0.0,35.0,0
752,14.5,26.4,7.599527470202413,70.0,67.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
757,13.6,33.8,7.599527470202413,41.0,30.0,0,0.0,4.516139514731369,0.0,50.0,0
758,22.6,31.5,7.599527470202413,59.0,59.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
759,6.1,19.9,7.599527470202413,52.0,48.0,0,4.4508929235253,4.516139514731369,0.2,35.0,0
760,20.4,30.2,7.599527470202413,89.0,58.0,0,4.4508929235253,4.516139514731369,0.4,28.0,0
763,6.7,19.8,9.9,60.0,32.0,0,1.0,6.0,0.0,46.0,0
765,19.4,28.0,7.599527470202413,70.0,65.0,0,4.4508929235253,4.516139514731369,0.0,30.0,1
766,21.3,30.0,8.0,82.0,64.0,0,7.0,7.0,0.2,28.0,0
767,19.9,30.0,7.599527470202413,59.0,53.0,0,4.4508929235253,4.516139514731369,0.2,44.0,1
773,11.5,18.5,6.0,95.0,62.0,0,4.4508929235253,4.516139514731369,0.6,24.0,0
775,14.8,23.7,7.599527470202413,79.0,78.0,0,4.4508929235253,4.516139514731369,0.6,39.0,1
776,9.2,23.7,7.599527470202413,65.0,32.0,0,1.0,4.516139514731369,0.0,35.0,0
779,7.0,20.9,7.599527470202413,94.0,40.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
782,6.2,17.6,7.599527470202413,64.0,53.0,0,4.4508929235253,8.0,0.0,48.0,0
783,22.3,36.1,7.599527470202413,50.0,26.0,0,1.0,4.516139514731369,0.0,37.0,0
784,17.0,27.8,7.599527470202413,75.0,61.0,0,7.0,8.0,0.0,35.0,0
787,17.2,25.8,7.599527470202413,68.0,62.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
791,25.0,39.6,7.599527470202413,56.0,30.0,0,3.0,3.0,0.0,37.0,0
793,12.2,21.1,7.599527470202413,65.0,71.0,0,4.4508929235253,4.516139514731369,0.0,57.0,0
794,13.6,26.0,8.6,55.0,68.0,0,7.0,8.0,0.0,46.0,1
795,8.2,13.7,7.599527470202413,71.0,66.0,0,4.4508929235253,4.516139514731369,0.0,35.0,1
801,10.4,16.4,7.599527470202413,87.0,68.0,1,4.4508929235253,4.516139514731369,1.4,56.0,1
803,8.5,15.3,7.599527470202413,80.0,58.0,0,7.0,5.0,0.0,31.0,0
804,9.6,15.4,7.599527470202413,74.0,66.0,0,4.4508929235253,4.516139514731369,1.0,35.0,0
808,7.6,17.2,7.599527470202413,45.0,34.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
812,8.7,17.1,7.599527470202413,77.0,54.0,0,4.4508929235253,4.516139514731369,1.0,24.0,0
814,0.4,17.8,7.599527470202413,99.0,48.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
816,15.0,35.5,7.599527470202413,83.0,24.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
818,14.5,28.1,7.599527470202413,73.0,90.0,0,4.4508929235253,4.516139514731369,0.0,39.0,1
820,12.0,26.0,7.599527470202413,71.0,34.0,0,7.0,4.516139514731369,0.0,41.0,0
827,2.3,19.4,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,20.0,0
831,25.4,36.5,7.599527470202413,63.0,42.0,0,4.4508929235253,6.0,0.2,52.0,1
834,12.6,24.7,7.599527470202413,65.0,51.56762611023354,0,3.0,4.516139514731369,0.0,40.032002287991006,0
835,5.6,17.2,7.599527470202413,66.0,49.0,0,3.0,6.0,0.0,50.0,0
836,13.8,28.3,7.599527470202413,84.0,46.0,0,4.4508929235253,4.516139514731369,0.4,19.0,0
841,13.0,19.9,7.599527470202413,88.0,78.0,0,4.4508929235253,4.516139514731369,0.0,43.0,1
844,12.7,25.4,7.599527470202413,56.0,36.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
846,10.6,21.8,6.5,79.0,50.0,0,5.0,6.0,0.0,33.0,0
847,13.4,26.3,9.3,46.0,32.0,0,1.0,4.516139514731369,0.0,28.0,0
849,0.0,15.7,7.599527470202413,92.0,54.0,0,4.4508929235253,4.516139514731369,0.2,19.0,0
851,4.7,13.1,7.599527470202413,81.0,71.0,0,4.4508929235253,4.516139514731369,0.0,13.0,0
855,15.2,22.9,8.2,61.0,61.0,0,2.0,4.0,0.0,26.0,1
859,15.4,36.3,7.599527470202413,47.0,21.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
861,15.9,25.4,7.599527470202413,57.0,46.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
862,16.1,27.1,7.599527470202413,61.0,69.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
864,26.7,34.0,8.6,70.0,74.0,0,5.0,7.0,0.0,35.0,0
865,14.6,30.3,7.599527470202413,64.0,34.0,0,4.4508929235253,4.0,0.0,22.0,0
866,13.7,21.8,7.599527470202413,78.0,51.56762611023354,0,2.0,4.516139514731369,0.0,40.032002287991006,0
867,7.0,15.8,7.599527470202413,100.0,76.0,1,8.0,8.0,2.0,13.0,0
875,5.0,20.0,9.6,81.0,48.0,0,7.0,5.0,0.0,28.0,0
878,5.5,17.4,7.5,88.0,47.0,0,1.0,7.0,0.0,28.0,0
879,6.1,22.3,7.599527470202413,47.0,35.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
889,13.5,25.0,7.599527470202413,93.0,51.56762611023354,0,6.0,4.516139514731369,0.0,40.032002287991006,1
890,17.3,24.0,7.599527470202413,94.0,49.0,1,8.0,4.516139514731369,2.0,52.0,0
891,13.7,27.5,7.8,99.0,59.0,0,8.0,7.0,0.0,20.0,0
893,4.9,23.4,7.599527470202413,98.0,49.0,0,4.4508929235253,4.516139514731369,0.0,13.0,0
896,17.2,22.5,7.599527470202413,41.0,44.0,0,7.0,3.0,0.0,50.0,0
899,18.2,36.8,7.599527470202413,35.0,16.0,0,2.0,4.516139514731369,0.0,46.0,0
900,18.0,24.6,7.4,68.0,50.0,0,7.0,4.0,0.0,46.0,0
904,9.2,17.7,7.0,80.0,77.0,0,1.0,3.0,0.0,41.0,1
905,13.6,21.7,7.599527470202413,79.0,47.0,0,4.4508929235253,4.516139514731369,0.2,41.0,0
906,21.0,29.0,8.5,74.0,72.0,0,1.0,3.0,0.0,30.0,0
908,12.3,24.6,7.599527470202413,92.0,62.0,0,8.0,8.0,1.0,31.0,0
909,10.8,27.9,7.599527470202413,45.0,21.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
911,7.9,25.7,7.599527470202413,31.0,16.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
912,5.1,19.1,7.599527470202413,86.0,39.0,0,4.4508929235253,4.516139514731369,0.0,15.0,1
913,0.0,19.1,7.599527470202413,84.0,39.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0
915,3.0,14.8,7.599527470202413,73.0,35.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
918,11.6,27.3,7.599527470202413,68.0,51.0,0,4.4508929235253,8.0,0.0,28.0,0
919,21.4,28.5,7.599527470202413,75.0,66.0,0,5.0,6.0,0.0,40.032002287991006,0
921,7.6,15.8,7.599527470202413,99.0,58.0,1,4.4508929235253,4.516139514731369,1.2,52.0,1
923,1.0,12.6,7.599527470202413,85.0,54.0,0,5.0,7.0,0.2,33.0,0
925,9.1,23.4,7.2,57.0,52.0,0,7.0,7.0,0.0,48.0,0
928,5.7,19.2,9.4,100.0,60.0,0,1.0,3.0,0.2,11.0,0
930,13.2,27.0,7.599527470202413,43.0,30.0,0,4.4508929235253,4.516139514731369,0.0,61.0,1
934,8.3,26.4,7.599527470202413,51.0,47.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
935,25.3,33.7,7.8,65.0,61.0,0,3.0,4.0,0.0,35.0,0
937,11.6,21.0,7.599527470202413,35.0,80.0,0,4.4508929235253,7.0,0.0,43.0,1
940,6.1,11.4,7.599527470202413,71.0,70.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
941,8.9,31.9,7.599527470202413,49.0,16.0,0,7.0,7.0,0.0,43.0,0
942,11.7,28.9,7.599527470202413,65.0,46.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
944,12.0,27.4,7.599527470202413,40.0,46.0,0,4.4508929235253,4.516139514731369,0.0,33.0,1
946,12.3,25.3,7.599527470202413,79.0,62.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
947,11.8,31.9,7.599527470202413,87.0,37.0,1,4.4508929235253,4.516139514731369,1.6,43.0,1
956,13.0,29.3,7.599527470202413,54.0,31.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
958,11.9,21.0,7.5,80.0,58.0,0,4.4508929235253,4.516139514731369,0.0,46.0,0
960,13.7,22.7,7.599527470202413,49.0,44.0,0,6.0,4.0,0.0,43.0,0
961,12.0,27.9,7.599527470202413,71.0,66.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
962,11.6,20.4,7.599527470202413,83.0,65.0,0,4.4508929235253,4.516139514731369,0.4,26.0,0
963,12.6,34.9,7.599527470202413,46.0,18.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
968,12.3,23.1,7.599527470202413,51.0,43.0,0,4.4508929235253,4.516139514731369,0.6,41.0,0
969,19.0,30.8,7.599527470202413,78.0,51.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
974,18.1,35.2,7.599527470202413,45.0,24.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
975,2.9,26.9,7.599527470202413,60.0,25.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
979,17.0,26.8,7.599527470202413,65.0,63.0,0,7.0,4.516139514731369,0.0,57.0,0
980,17.3,27.6,7.599527470202413,68.0,51.0,0,4.4508929235253,4.516139514731369,0.0,31.0,1
981,12.196183305085533,26.5,7.599527470202413,68.89557674171047,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,1
984,13.1,25.7,7.599527470202413,63.0,41.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
987,14.2,22.3,6.0,72.0,67.0,0,7.0,6.0,0.0,15.0,0
988,3.7,19.7,9.7,69.0,46.0,0,6.0,4.0,0.0,26.0,0
991,10.4,29.5,7.599527470202413,57.0,26.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
993,11.3,22.0,7.599527470202413,99.0,56.0,0,8.0,4.516139514731369,0.0,30.0,0
994,17.0,21.3,7.8,63.0,65.0,0,6.0,6.0,0.0,26.0,0
995,0.3,10.8,7.599527470202413,97.0,71.0,0,4.4508929235253,4.516139514731369,0.2,30.0,0
1000,8.3,21.9,7.599527470202413,61.0,52.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
1001,14.6,26.1,7.599527470202413,96.0,50.0,0,4.4508929235253,4.516139514731369,1.0,20.0,0
1002,21.7,29.0,7.599527470202413,35.0,42.0,0,4.4508929235253,5.0,0.0,61.0,1
1003,9.7,15.7,7.599527470202413,57.0,48.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
1004,15.8,29.0,7.599527470202413,75.0,67.0,0,1.0,8.0,0.0,40.032002287991006,1
1006,18.9,33.8,7.599527470202413,56.0,33.0,0,3.0,4.516139514731369,0.0,37.0,0
1009,0.1,12.0,9.5,82.0,46.0,0,4.0,5.0,0.2,24.0,0
1012,3.0,6.0,7.599527470202413,99.0,51.56762611023354,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,1
1014,24.8,36.1,7.599527470202413,55.0,39.0,0,4.4508929235253,4.516139514731369,0.2,46.0,0
1015,14.1,21.5,7.599527470202413,46.0,53.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
1017,14.3,20.9,7.599527470202413,58.0,54.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
1019,11.2,19.2,7.599527470202413,80.0,71.0,0,4.4508929235253,4.516139514731369,0.0,57.0,0
1024,1.1,17.2,8.0,90.0,56.0,0,1.0,7.0,0.0,30.0,0
1030,12.6,25.7,7.599527470202413,85.0,84.0,0,4.4508929235253,4.516139514731369,0.0,31.0,1
1031,15.9,21.2,7.599527470202413,88.0,75.0,1,8.0,4.0,1.4,56.0,0
1032,11.0,22.1,7.599527470202413,55.0,43.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
1033,15.1,19.8,6.0,68.0,55.0,1,7.0,3.0,1.2,40.032002287991006,0
1034,12.3,20.2,6.3,76.0,52.0,0,7.0,6.0,0.0,50.0,0
1035,6.4,22.9,9.8,86.0,57.0,0,2.0,3.0,0.0,39.0,0
1040,10.4,21.6,9.2,62.0,39.0,0,2.0,4.0,0.0,35.0,0
1041,7.1,19.9,7.6,48.0,33.0,0,5.0,5.0,0.0,41.0,0
1042,18.3,31.3,7.599527470202413,70.0,49.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
1043,0.8,11.2,7.599527470202413,99.0,74.0,0,8.0,8.0,0.0,20.0,0
1044,5.0,18.6,7.599527470202413,55.0,30.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
1048,5.8,13.6,7.599527470202413,82.0,37.0,0,1.0,4.0,0.8,44.0,0
1054,10.0,21.1,10.0,65.0,64.0,0,2.0,3.0,0.0,40.032002287991006,0
1058,12.0,21.0,7.7,84.0,72.0,0,2.0,6.0,0.0,40.032002287991006,0
1061,2.8,21.2,7.599527470202413,76.0,29.0,0,4.4508929235253,4.516139514731369,0.2,28.0,0
1062,12.8,22.2,7.599527470202413,79.0,46.0,1,7.0,7.0,1.8,28.0,0
1063,7.9,18.5,9.8,59.0,51.0,0,4.4508929235253,4.516139514731369,0.2,35.0,0
1068,2.9,20.5,9.3,91.0,43.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
1073,8.8,21.1,7.8,59.0,43.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
1077,10.8,21.8,7.599527470202413,60.0,63.0,0,4.4508929235253,4.516139514731369,0.0,41.0,0
1079,9.5,21.4,7.599527470202413,65.0,36.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
1080,14.2,23.5,7.599527470202413,82.0,51.56762611023354,0,1.0,4.516139514731369,0.2,40.032002287991006,0
1082,12.196183305085533,23.214818889484683,7.599527470202413,90.0,51.56762611023354,1,8.0,4.516139514731369,1.6,40.032002287991006,0
1083,11.7,22.6,7.599527470202413,67.0,37.0,0,3.0,5.0,0.0,56.0,0
1084,16.7,35.1,7.599527470202413,49.0,18.0,0,4.4508929235253,4.516139514731369,0.0,43.0,0
1087,14.8,19.7,7.599527470202413,67.0,65.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
1089,6.5,15.0,7.7,94.0,68.0,0,7.0,7.0,0.0,19.0,0
1094,13.6,28.0,7.599527470202413,69.0,45.0,0,8.0,4.516139514731369,0.0,48.0,0
1099,6.8,20.6,7.599527470202413,91.0,60.0,0,1.0,4.516139514731369,0.0,20.0,0
1100,13.6,26.5,7.599527470202413,82.0,51.56762611023354,0,1.0,4.516139514731369,0.6,40.032002287991006,0
1101,9.0,23.9,8.0,70.0,50.0,0,3.0,3.0,0.4,52.0,1
1102,9.1,24.1,6.7,81.0,46.0,0,7.0,3.0,0.0,33.0,0
1105,2.7,20.6,7.599527470202413,53.0,37.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
1106,5.1,20.9,7.599527470202413,71.0,34.0,0,4.4508929235253,4.516139514731369,0.0,19.0,0
1108,10.9,21.2,7.599527470202413,57.0,44.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
1118,17.4,27.8,7.599527470202413,66.0,61.0,0,4.4508929235253,4.516139514731369,0.0,37.0,0
1119,18.4,24.9,7.599527470202413,82.0,71.0,0,4.4508929235253,4.516139514731369,0.6,44.0,0
1120,12.9,30.0,7.599527470202413,73.0,26.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
1121,10.1,20.7,8.5,61.0,37.0,0,4.0,3.0,0.0,44.0,0
1122,0.6,16.5,7.599527470202413,88.0,42.0,0,4.4508929235253,4.516139514731369,0.0,41.0,1
1126,10.1,17.8,7.599527470202413,91.0,55.0,1,4.4508929235253,4.516139514731369,1.8,35.0,0
1127,8.6,16.4,7.599527470202413,84.0,55.0,0,8.0,8.0,0.0,35.0,0
1129,13.6,20.5,7.599527470202413,79.0,62.0,0,4.4508929235253,4.516139514731369,0.2,19.0,0
1131,15.1,24.2,7.6,75.0,68.0,1,6.0,7.0,2.0,37.0,1
1132,9.9,30.9,7.599527470202413,70.0,25.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
1133,8.1,20.4,7.599527470202413,57.0,41.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
1140,14.4,19.2,8.1,59.0,68.0,0,5.0,6.0,0.6,46.0,0
1142,6.3,20.3,7.599527470202413,70.0,63.0,0,4.4508929235253,4.516139514731369,0.0,26.0,0
1143,14.1,25.9,7.599527470202413,60.0,43.0,0,0.0,7.0,0.0,48.0,0
1149,16.4,24.9,7.599527470202413,67.0,57.0,0,4.4508929235253,4.516139514731369,0.0,39.0,1
1150,19.4,21.4,7.599527470202413,83.0,72.0,0,8.0,8.0,0.0,40.032002287991006,0
1156,4.3,18.3,7.599527470202413,74.0,60.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
1158,15.6,23.3,7.599527470202413,57.0,48.0,0,5.0,4.0,0.0,35.0,0
1161,11.4,33.5,7.599527470202413,76.0,35.0,0,4.4508929235253,4.516139514731369,0.2,33.0,0
1168,8.6,20.3,7.599527470202413,69.0,35.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
1171,6.8,21.2,7.599527470202413,80.0,57.0,0,7.0,8.0,0.0,41.0,0
1174,10.6,22.7,7.599527470202413,46.0,19.0,0,8.0,8.0,0.0,44.0,0
1176,23.1,30.3,8.5,54.0,61.0,0,3.0,6.0,0.0,54.0,1
1177,11.4,18.6,7.599527470202413,55.0,52.0,0,4.4508929235253,4.516139514731369,0.0,40.032002287991006,0
1178,20.2,30.3,7.599527470202413,84.0,79.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
1180,13.9,27.2,7.599527470202413,63.0,45.0,0,4.4508929235253,4.516139514731369,0.0,50.0,0
1181,3.9,15.5,7.599527470202413,99.0,70.0,0,8.0,6.0,0.0,35.0,1
1183,9.2,28.1,7.599527470202413,68.0,28.0,0,4.4508929235253,4.516139514731369,0.0,54.0,1
1184,19.5,29.6,10.0,54.0,55.0,0,7.0,7.0,0.0,28.0,0
1186,18.4,21.5,7.599527470202413,85.0,77.0,0,4.4508929235253,4.516139514731369,0.0,33.0,1
1195,12.7,24.2,8.2,87.0,64.0,0,6.0,4.0,0.6,41.0,0
1197,10.0,20.9,7.599527470202413,76.0,54.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
1198,13.7,30.6,8.8,82.0,35.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
1200,14.9,25.5,7.599527470202413,95.0,61.0,0,8.0,7.0,0.0,28.0,0
1201,20.5,38.2,7.599527470202413,46.0,17.0,0,0.0,5.0,0.0,37.0,0
1202,8.5,17.1,7.599527470202413,55.0,47.0,0,4.4508929235253,4.516139514731369,0.0,61.0,0
1205,12.9,18.6,7.599527470202413,45.0,59.0,0,4.4508929235253,8.0,0.4,31.0,0
1211,8.1,14.6,7.6,75.0,59.0,0,1.0,3.0,0.0,50.0,0
1213,4.7,11.2,7.599527470202413,70.0,90.0,0,4.4508929235253,4.516139514731369,0.0,50.0,1
1217,0.7,12.5,7.1,85.0,76.0,0,5.0,6.0,0.0,20.0,0
1222,3.9,14.6,7.599527470202413,69.0,54.0,0,2.0,7.0,0.0,33.0,1
1223,9.5,13.2,7.599527470202413,71.0,47.0,1,2.0,8.0,1.8,54.0,0
1225,11.0,31.2,7.599527470202413,54.0,36.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
1226,4.2,17.7,7.599527470202413,63.0,48.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
1227,10.7,22.2,8.5,41.0,38.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
1231,5.6,18.6,7.599527470202413,68.0,27.0,0,0.0,4.516139514731369,0.0,30.0,0
1232,11.1,18.8,7.599527470202413,98.0,97.0,1,4.4508929235253,4.516139514731369,1.8,30.0,1
1233,3.4,19.0,7.599527470202413,93.0,39.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
1234,12.3,18.3,7.599527470202413,71.0,52.0,0,7.0,7.0,0.0,52.0,0
1236,3.1,13.3,7.599527470202413,100.0,81.0,1,8.0,8.0,1.4,28.0,0
1238,5.3,28.9,9.4,67.0,35.0,1,5.0,6.0,1.4,56.0,0
1241,11.9,28.2,7.599527470202413,98.0,28.0,0,8.0,4.516139514731369,0.0,35.0,0
1244,11.3,20.0,7.599527470202413,57.0,31.0,0,4.4508929235253,4.516139514731369,0.2,54.0,0
1249,6.4,21.4,9.2,49.0,27.0,0,7.0,7.0,0.0,54.0,0
1251,3.7,16.9,9.1,76.0,40.0,0,1.0,6.0,0.0,41.0,1
1252,13.1,19.7,7.599527470202413,71.0,57.0,1,6.0,6.0,1.2,28.0,0
1253,15.1,26.1,7.599527470202413,78.0,41.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
1255,11.3,21.7,7.4,57.0,63.0,0,7.0,7.0,0.0,52.0,0
1260,7.0,16.2,7.599527470202413,92.0,67.0,1,4.4508929235253,4.516139514731369,1.8,19.0,0
1261,16.6,35.0,7.599527470202413,56.0,16.0,0,4.4508929235253,4.516139514731369,0.0,44.0,0
1263,12.4,31.6,7.599527470202413,61.0,21.0,0,4.4508929235253,4.516139514731369,0.0,28.0,0
1264,7.1,20.2,7.599527470202413,74.0,45.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
1265,15.3,22.4,7.9,55.0,63.0,0,4.0,5.0,0.0,33.0,0
1267,7.2,17.3,7.599527470202413,98.0,82.0,0,4.4508929235253,4.516139514731369,0.0,19.0,1
1273,18.8,22.0,8.7,80.0,80.0,0,5.0,8.0,0.0,43.0,0
1274,21.3,28.6,7.599527470202413,61.0,74.0,0,4.4508929235253,4.516139514731369,0.0,52.0,0
1276,8.0,24.6,7.599527470202413,40.0,19.0,0,4.4508929235253,4.516139514731369,0.0,33.0,0
1277,27.0,33.6,8.7,69.0,63.0,0,7.0,7.0,0.0,39.0,0
1279,10.6,27.2,7.599527470202413,58.0,72.0,0,4.4508929235253,4.516139514731369,0.0,46.0,1
1283,5.4,19.5,7.599527470202413,55.0,55.0,0,4.4508929235253,4.516139514731369,0.0,35.0,0
1284,19.0,24.4,7.599527470202413,88.0,83.0,0,4.4508929235253,4.516139514731369,0.0,17.0,0
1285,16.2,24.8,8.4,68.0,50.0,0,7.0,5.0,0.6,31.0,0
1288,1.4,17.8,7.599527470202413,86.0,52.0,0,4.4508929235253,4.516139514731369,0.0,20.0,0
1289,22.8,29.4,7.0,66.0,61.0,0,4.0,7.0,0.8,43.0,1
1290,25.6,33.5,8.5,79.0,55.0,0,7.0,7.0,0.0,46.0,1
1292,26.8,33.6,7.3,75.0,69.0,0,7.0,7.0,0.0,35.0,1
1293,14.7,21.1,7.599527470202413,53.0,51.0,0,4.4508929235253,4.516139514731369,0.0,22.0,0
1296,16.1,28.9,7.599527470202413,30.0,17.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
1297,14.2,21.5,7.599527470202413,99.0,69.0,0,4.4508929235253,4.516139514731369,0.0,30.0,0
1298,13.0,23.7,9.9,83.0,74.0,0,1.0,7.0,0.2,43.0,0
1300,16.2,30.2,7.599527470202413,82.0,45.0,0,2.0,6.0,0.0,40.032002287991006,0
1301,25.4,32.4,9.8,71.0,76.0,0,2.0,3.0,0.6,26.0,0
1305,10.9,21.7,7.599527470202413,39.0,71.0,0,4.4508929235253,4.516139514731369,0.0,48.0,1
1311,2.2,11.5,7.599527470202413,98.0,69.0,0,7.0,8.0,0.0,28.0,0
1313,17.1,26.5,7.599527470202413,77.0,54.0,0,8.0,4.516139514731369,0.0,24.0,0
1317,13.2,32.3,7.599527470202413,47.0,28.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
1323,0.5,12.4,7.599527470202413,81.0,53.0,0,7.0,3.0,0.0,26.0,0
1325,19.6,31.8,7.599527470202413,74.0,51.0,0,3.0,3.0,0.0,40.032002287991006,0
1326,13.1,17.2,7.8,86.0,70.0,0,4.0,5.0,0.4,40.032002287991006,1
1328,15.5,29.7,7.599527470202413,59.0,33.0,0,4.4508929235253,4.516139514731369,0.0,24.0,0
1329,16.2,25.8,7.599527470202413,73.0,61.0,0,4.4508929235253,4.516139514731369,0.4,20.0,0
1332,8.1,12.9,7.599527470202413,90.0,82.0,1,4.4508929235253,4.516139514731369,1.4,31.0,1
1333,25.4,33.5,9.7,58.0,61.0,0,3.0,5.0,0.0,35.0,0
1335,12.1,21.8,7.1,72.0,62.0,0,7.0,7.0,0.0,28.0,1
1337,6.1,20.7,7.599527470202413,80.0,54.0,0,4.4508929235253,4.516139514731369,0.0,43.0,1
1339,18.0,23.4,7.599527470202413,60.0,53.0,0,1.0,6.0,0.0,35.0,0
1340,4.6,16.2,7.599527470202413,66.0,57.0,0,4.4508929235253,4.516139514731369,0.0,31.0,0
1342,7.1,17.1,7.599527470202413,61.0,48.0,0,4.4508929235253,4.516139514731369,0.0,39.0,0
1347,13.5,19.8,6.5,67.0,52.0,0,7.0,7.0,0.2,39.0,0
1348,21.5,28.6,7.599527470202413,59.0,61.0,0,7.0,8.0,0.0,37.0,0
1350,1.8,14.0,7.599527470202413,100.0,70.0,0,4.0,8.0,0.2,17.0,1
